file_name,file_path,word_count,char_count,runs,min_ms,mean_ms,p50_ms,p95_ms,max_ms,mean_server_ms
10k.txt,/Users/gongahkia/Desktop/coding/smu/Noupe/test/fixtures/latency-corpus/10k.txt,9335,59591,5,3699.243,3750.486,3741.511,3800.273,3806.675,3745.247
1k.txt,/Users/gongahkia/Desktop/coding/smu/Noupe/test/fixtures/latency-corpus/1k.txt,1048,6706,5,332.713,334.161,334.259,335.044,335.046,332.086
2k.txt,/Users/gongahkia/Desktop/coding/smu/Noupe/test/fixtures/latency-corpus/2k.txt,2022,13277,5,663.385,670.713,665.993,684.94,688.588,668.131
5k.txt,/Users/gongahkia/Desktop/coding/smu/Noupe/test/fixtures/latency-corpus/5k.txt,4745,32312,5,1761.688,1767.608,1765.158,1777.107,1779.792,1763.758
